,track_name,album,artist_name,release_date,duration_ms,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1440,Prelude No. 8 (To The Memory of Edgard Varese),Columbia-Princeton Electronic Music Center 1961-1973,Various Artists,1998-01-01,239800,3,0.32,0.963,0.00449,0.868,0.0941,-30.082,0.0424,67.376,0.0379
1441,Guinnevere,Circle In The Round,Miles Davis,1979-11,1085800,12,0.354,0.715,0.287,0.119,0.0846,-15.221,0.0344,111.211,0.202
1442,Africa,Voodoo,D'Angelo,2000-01-01,373600,0,0.734,0.624,0.336,0.0849,0.637,-10.309,0.214,94.824,0.361
1443,Bijie Dream,Love Streams,Tim Hecker,2016-04-08,136979,0,0.351,0.82,0.316,0.715,0.12,-9.984,0.0319,112.011,0.246
1444,Niobe,Andorra,Caribou,2007,531400,0,0.471,0.472,0.417,0.882,0.109,-12.755,0.0322,126.93,0.0976
1445,1998 - Extended Mix,1998,Binary Finary,1998,479016,36,0.502,0.00107,0.815,0.567,0.162,-7.481,0.0367,150.014,0.532
1446,Win In The Flat World,Persona,Lorenzo Senni,2016-11-11,293312,17,0.686,0.347,0.859,0.836,0.341,-9.472,0.0835,170.126,0.539
1447,untitled,Ovalprocess,Oval,2000-06-20,230373,0,0.591,0.841,0.438,0.886,0.0994,-17.135,0.0287,111.719,0.174
1448,Sutedja,Slag Boom Van Loon,Slag Boom Van Loon,1998-10-26,281733,7,0.743,0.892,0.441,0.909,0.134,-16.522,0.381,198.245,0.519
1449,I'm Clean Now,Paradise Valley,Grouper,2016-12-21,174370,44,0.198,0.911,0.0407,0.977,0.319,-25.638,0.0385,107.426,0.034
1450,Makondi,The Light Years of the Darkness,Emanative,2015-03-16,236842,0,0.837,0.305,0.489,0.917,0.519,-18.556,0.119,125.508,0.486
1451,Krypton Tunning,The Great Swimming Pool of Liberation,Fiium Shaarrk,2015-06-15,329560,2,0.648,0.125,0.353,0.851,0.102,-18.709,0.0467,107.976,0.203
1452,XMAS_EVET1 N,MARCHROMT30a Edit 2b 96,Aphex Twin,2015-04-06,309827,16,0.539,0.357,0.602,0.911,0.098,-11.19,0.0956,119.979,0.789
1453,Elementz of Houz Music - Actress Mix 1,Elementz of Houz Music (Actress Mixes),Legowelt,2013-05-06,309285,11,0.655,0.131,0.811,0.408,0.0521,-9.973,0.119,121.984,0.387
1454,Greensleeves,Tongues,Kieran Hebden,2007-03-18,161146,2,0.404,0.863,0.416,0.632,0.112,-17.093,0.0373,82.644,0.3
1455,Creation,Creation,Itopia,2008-06-01,177526,0,0.681,0.671,0.603,0.00746,0.19,-9.194,0.136,145.536,0.839
1456,Creation Dubwise,Creation,Itopia,2008-06-01,157797,0,0.631,0.282,0.515,0.829,0.1,-10.376,0.0568,145.641,0.526
1457,Rien Ne Va Plus,Funk Factory,Funk Factory,1976,316920,34,0.46,0.107,0.684,3.76e-05,0.255,-8.688,0.0716,166.706,0.523
1458,LAX To JFK,Yessir Whatever,Quasimoto,2013-06-25,203880,0,0.796,0.21,0.429,0.0,0.115,-10.145,0.383,93.406,0.497
1459,So Jah Sey Dub,So Jah Sey Dub,The Aggrovators,2011-11-01,260906,28,0.734,0.0312,0.42,0.0569,0.0778,-11.126,0.101,76.767,0.573
1460,Kalimba,Eastern System,Hector Plimmer,2016-12-09,190340,12,0.879,0.921,0.506,0.726,0.0976,-10.607,0.206,169.975,0.144
1461,Drumelody (One),Drumland Dreamland,Lori Vambe,1982-12-25,249782,0,0.513,0.00929,0.533,0.916,0.0362,-12.692,0.12,98.236,0.536
1462,Surfer's Hymn - Actress Primitive Pattern Remix,Surfer's Hymn,Panda Bear,2011-03-28,270106,0,0.739,0.00899,0.759,0.668,0.106,-7.746,0.044,122.371,0.516
1463,It Means I Love You,Oh No,Jessy Lanza,2016-05-13,281733,25,0.725,0.0832,0.633,0.58,0.0949,-8.896,0.0956,159.996,0.637
1464,When I See U,Fantasia,Fantasia,2006-12-09,217346,69,0.569,0.452,0.596,7.92e-05,0.205,-6.486,0.172,93.135,0.754
1465,Retrograde - Bonus Track,FRKWYS Vol. 13: Sunergy,Kaitlyn Aurelia Smith,2016-09-16,1100390,5,0.239,0.711,0.38,0.924,0.0899,-16.934,0.0405,126.51,0.14
1466,Gamera,A Lazarus Taxon,Tortoise,2006-08-22,713733,0,0.407,0.0972,0.519,0.776,0.14,-12.198,0.0314,118.942,0.14
1467,Lay Lady Lay,Strange Breaks & Mr Thing 3,Various Artists,2014-05-19,241060,0,0.622,0.964,0.447,0.91,0.102,-14.515,0.0338,89.986,0.584
1468,Young Death,Young Death / Nightmarket,Burial,2016-11-28,349230,18,0.366,0.753,0.482,0.203,0.387,-15.932,0.297,116.068,0.196
1469,Treetop,Rainforest,Clams Casino,2011-06-27,204093,0,0.544,0.322,0.658,0.828,0.284,-8.392,0.231,99.007,0.42
1470,Don't Save Face - Ross From Friends Remix,Don't Save Face (Ross From Friends Remix),Sam Weston,2016-11-11,502138,0,0.792,0.15,0.911,0.801,0.117,-4.305,0.351,125.003,0.541
1471,Raw Trax (Weekend Rush),Raw Trax,Basic Rhythm,2016-02-05,274285,3,0.758,0.000215,0.569,0.83,0.0835,-9.149,0.142,140.066,0.161
1472,Skate Glug,Misfits,Icarus,2002-07-10,409640,2,0.265,0.00694,0.558,0.0193,0.606,-16.224,0.0837,175.289,0.361
1473,#17,Selected Ambient Works Volume II,Aphex Twin,1994-03-07,125106,35,0.392,0.983,0.148,0.851,0.0808,-22.274,0.0305,120.877,0.0653
1474,Dannys Song,LTJ Bukem's Best of goodlooking Playlist,LTJ Bukem,2013-05-06,415866,20,0.483,0.00818,0.613,0.676,0.0823,-8.319,0.0291,156.867,0.165
1475,R.I.P. - DJ Hype Remix,"Suburban Base Records (The History of Hardcore, Jungle, Drum & Bass: 1991-1997)",Various Artists,2014,390144,0,0.622,0.0208,0.813,0.737,0.162,-8.547,0.171,164.823,0.246
1476,Seven & Three Quarters - Skank,The Complete UK Upsetter Singles Collection - Volume 4,Various Artists,2001,211426,0,0.746,0.15,0.754,0.659,0.173,-10.471,0.0959,82.085,0.771
1477,"Classical Illusion (Micron 7"")",Born to Dub You,Augustus Pablo,2014-08-04,222386,8,0.54,0.000366,0.625,0.675,0.0822,-5.26,0.0562,148.56,0.434
1478,Money Money,Money Money,Horace Andy,2002-09-01,234475,0,0.808,0.0443,0.374,0.0175,0.071,-9.955,0.0848,137.781,0.617
1479,This a the Hardest Version,A Ruffer Version: Johnny Clarke At King Tubby's 1974-78,Johnny Clarke,2002,166000,0,0.834,0.0933,0.57,0.255,0.0635,-10.45,0.0999,95.583,0.406
1480,Pursuit Mix 3,West Side Sessions,Da Sampla,2013-04-10,418598,0,0.739,0.00789,0.964,0.928,0.0206,-7.939,0.0613,124.601,0.599
1481,Higher Power,Home. House. Hardcore.,Head High,2015-03-13,370680,0,0.882,2.83e-05,0.795,0.711,0.122,-9.554,0.103,127.003,0.271
1482,Harry Lovett - Man Without a Country,Glancing Backwards: The Dawn Anthology,John Surman,2006,288413,0,0.452,0.785,0.711,0.576,0.13,-10.777,0.155,87.616,0.281
1483,Fog,Vibes Summit,Various Artists,2016-11-04,258386,3,0.199,0.974,0.0973,0.822,0.691,-24.433,0.0575,177.001,0.0398
1484,1981 Yamaha CS70M,Twenty Systems,Benge,2008-03-01,129013,10,0.466,0.916,0.0409,0.946,0.11,-25.587,0.0365,79.29,0.384
1485,In Fields,Music For A Flat Landscape: Official Soundtrack of The Goob,Luke Abbott,2015-05-24,131442,11,0.24,0.97,0.0979,0.408,0.221,-21.574,0.0368,79.993,0.0369
1486,Just Like Tom Thumb's Blues,To Love Somebody (Expanded Edition),Nina Simone,1969,288146,29,0.615,0.945,0.134,0.00316,0.0905,-20.336,0.041,97.621,0.398
1487,"If You Believe Your God Is Dead, Try Mine",Timeless Gospel Classics Vol. 6,The Swan Silvertones,2014-10-31,192013,0,0.597,0.312,0.813,1.21e-05,0.206,-8.096,0.079,105.544,0.687
1488,I'm Sending Vibrations,The Detroit Funk Vaults,Various Artists,2012-05-28,173573,0,0.615,0.511,0.849,0.344,0.491,-5.434,0.0957,105.053,0.732
1489,Baby Consuelo,Ferro Na Boneca,Novos Bahianos,1970-07-19,121773,9,0.46,0.449,0.749,1.14e-06,0.17,-5.641,0.123,94.639,0.723
1490,Dual,Krishnanda,Pedro Santos,1968,177546,0,0.713,0.135,0.566,0.738,0.132,-9.25,0.0408,127.509,0.74
1491,Viola Fora De Moda,Missa Breve,Edu Lobo,2005-01-01,170453,32,0.569,0.111,0.794,0.00104,0.0839,-7.5,0.0436,106.055,0.397
1492,Patumbalacundê,Lugar Comum,João Donato,1975-01-01,184986,0,0.69,0.709,0.478,0.04,0.0982,-12.505,0.0586,105.588,0.73
1493,Elements of Life,Thinking of You,Khan Jamal,1987-01-01,295840,10,0.654,0.972,0.317,0.873,0.0956,-17.649,0.139,97.688,0.791
1494,Give the Drummer Some,Dance of Magic,Norman Connors,1972,137840,4,0.379,0.0243,0.557,0.294,0.105,-14.871,0.0551,105.21,0.372
1495,Color Me,Midwest Funk,Various Artists,2003,152973,0,0.725,0.881,0.709,0.845,0.15,-8.053,0.11,105.924,0.771
1496,We’ve Gotta Find A Way Back to Love,Reaching Out,Freda Payne,2009-06-01,186466,16,0.719,0.255,0.822,0.000177,0.0655,-6.674,0.145,96.783,0.859
1497,Manhã,Azimüth,Azymuth,1975,225200,38,0.475,0.605,0.672,0.814,0.114,-11.706,0.0427,91.55,0.865
1498,Can't Find My Way Home,Up From The Skies: The Polydor Years,Ellen McIlwaine,1998-01-01,219800,0,0.438,0.936,0.213,4.84e-05,0.106,-11.098,0.027,155.279,0.222
1499,Interspecies Smalltalk: Part 1,Leapday Night,David Behrman,1991-03-01,583840,0,0.0849,0.891,0.0686,0.168,0.115,-19.095,0.0456,80.071,0.039
1500,Rice,Velcro Bird,Leverton Fox,2016-09-09,53507,1,0.296,0.986,0.328,0.902,0.151,-22.553,0.0537,91.9,0.141
1501,DEGREELESSNESS,DEGREELESSNESS,Nathan Fake,2016-11-09,487655,0,0.27,0.00446,0.697,0.301,0.116,-7.336,0.0485,177.435,0.0522
1502,Rave Voyeur,Persona,Lorenzo Senni,2016-11-11,401642,13,0.738,0.00285,0.94,0.812,0.101,-7.53,0.0528,124.007,0.0943
1503,Been Thru a Lot,Been Thru a Lot,Tm88,2016-09-08,279745,33,0.813,0.337,0.526,0.0,0.105,-11.992,0.193,126.987,0.394
1504,Tadpole,Merzbeat,Merzbow,2013-11-12,350693,12,0.0955,0.565,0.774,0.0,0.462,-9.129,0.083,160.338,0.0359
1505,Conta,Forse 3,Alessandro Cortini,2015-03-24,367633,17,0.243,0.901,0.291,0.713,0.101,-13.047,0.0367,177.493,0.0365
1506,Blue,Visions,Paul Horn,1974-09-17,181746,3,0.304,0.992,0.184,0.728,0.105,-11.242,0.0335,101.827,0.364
1507,"Piece for E-Flat Soprano Saxophone, Guitar, and Thumb Piano",Entourage,Entourage Music and Theatre Ensemble,1973-01-01,253840,4,0.469,0.965,0.0496,0.287,0.085,-20.26,0.0472,80.479,0.348
1508,And I A Fairy Tale Lady,Propinquity,Propinquity,2007-09-25,203560,2,0.447,0.969,0.163,0.23,0.0997,-16.593,0.0331,116.444,0.159
1509,The Foggy Dew,Rare First Recordings (Remastered),Shirley Collins,2012-07-01,185500,8,0.425,0.995,0.00942,0.57,0.112,-27.262,0.0446,120.662,0.374
1510,Orcas and Waterphone,"Playing Music with Animals: Interspecies Communication of Jim Nollman with 300 Turkeys, 12 Wolves and 20 Orcas",Jim Nollman,1982-01-01,172240,2,0.308,0.864,0.635,0.461,0.548,-19.737,0.648,77.717,0.0375
1511,Immm - Live Version,Bap-Tizum -Performance At The Ann Arbor Blues Festival,Art Ensemble Of Chicago,1973,255706,5,0.492,0.771,0.637,0.841,0.0846,-13.481,0.0588,109.128,0.464
1512,Hear You Clearly (Trilogy),Spaced Out,'Thesda,2016-02-15,192931,0,0.543,0.0484,0.572,0.000825,0.0989,-10.843,0.105,136.469,0.913
1513,Slivadiv,Back Door,Back Door,1972,228426,9,0.556,0.666,0.642,0.621,0.11,-11.045,0.0712,108.348,0.668
1514,Whateva Will Be,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,172760,45,0.795,0.253,0.604,1.13e-05,0.641,-6.124,0.331,92.517,0.71
1515,Trying to Get Next to you,"Totally Wired, Series 2, Vol. 2",Various Artists,2001-01-01,178946,0,0.692,0.256,0.796,0.00461,0.0837,-7.147,0.168,153.546,0.962
1516,Searching For The Truth,Good God! Apocryphal Hymns,Various Artists,2013-05-07,279453,8,0.529,0.438,0.452,0.00024,0.0901,-12.33,0.0672,146.332,0.391
1517,Shabistan,"Electronic Music, Tar and Sehtar",Dariush Dolat-Shahi,1985-01-01,389800,5,0.316,0.828,0.48,0.817,0.0685,-14.772,0.0559,89.008,0.269
1518,Nursery Rhyme,Soothing Sounds for Baby: Vol. 1,Raymond Scott,1995,354760,9,0.794,0.971,0.524,0.932,0.0621,-11.92,0.122,109.536,0.974
1519,Manya,The Inner Source,George Duke,1973,210399,5,0.341,0.524,0.475,0.929,0.378,-23.324,0.0455,131.964,0.193
1520,Rain Dance,Sextant,Herbie Hancock,1973-03-30,555760,26,0.684,0.794,0.69,0.857,0.13,-14.357,0.0614,102.038,0.543
1521,Toninas - Ricardo Villalobos Remix,Toninas Remixes,sun electric,2007-09-01,786253,5,0.798,0.116,0.594,0.768,0.0745,-12.624,0.234,127.913,0.0854
1522,Untitled A1,Workshop 23,Willow,2016-09-09,447982,0,0.851,0.523,0.183,0.713,0.0711,-15.736,0.0672,119.991,0.343
1523,Sais,Shadows,Floating Points,2011-11-21,483594,0,0.76,0.476,0.302,0.877,0.112,-13.405,0.0497,133.976,0.146
1524,Slippery Track (feat. John Ciafone),Strictly Mood II Swing,Various Artists,2016-01-15,456706,0,0.817,0.000143,0.468,0.88,0.0644,-9.582,0.0672,124.031,0.114
1525,Get On Up!! - Theo Parrish' Late Dub,The Godson & Soul Edge,Rick Wilhite,2011-05-16,467765,0,0.754,0.611,0.579,0.231,0.0874,-12.318,0.0628,124.949,0.338
1526,Baltimore Oriole - 1963,"Jazz Roots Ultimate Collection, Vol. 14",Lorez Alexandria,2008-05-05,192000,3,0.647,0.271,0.582,1.95e-06,0.118,-10.928,0.0345,142.948,0.584
1527,It's Me O Lord,Like a Ship (Without a Sail),Pastor T.L. Barrett and the Youth for Christ Choir,2010-07-27,214853,0,0.47,0.00457,0.723,0.0,0.125,-9.358,0.0389,144.021,0.86
1528,Caravan,Yogi Jazz,Joki Freund Sextet,1981,551906,0,0.355,0.699,0.367,0.707,0.105,-14.087,0.0399,119.479,0.395
1529,Call,Call,Michael Naura Quartet,2014-11-28,363603,8,0.376,0.836,0.284,0.0188,0.0727,-16.591,0.0308,125.773,0.222
1530,Four Pieces for Harp - Produced,The Music Of Lou Harrison,Lou Harrison,1991,143866,7,0.459,0.976,0.282,0.949,0.0954,-25.237,0.072,139.897,0.32
1531,Untitled B1,Workshop 23,Willow,2016-09-09,418858,0,0.764,0.0272,0.431,0.933,0.111,-14.107,0.0487,124.99,0.492
1532,Falling Acid,Love Sex Acid,Tin Man,2006-09-01,480000,15,0.799,0.193,0.614,0.922,0.102,-11.09,0.0873,119.995,0.0372
1533,Zebra,R Plus Seven,Oneohtrix Point Never,2013-09-30,404726,29,0.438,0.577,0.404,0.858,0.0327,-9.615,0.0411,120.048,0.0905
1534,What You On,"King Original, Vol. 1 (Instrumentals 2004 - 2006)",Footsie,2013-02-18,144000,3,0.798,0.0303,0.729,0.835,0.0908,-7.531,0.0572,136.041,0.462
1535,Murking - Instrumental,Murking,Jme,2012-06-17,178336,0,0.546,0.015,0.685,0.0969,0.058,-8.121,0.185,175.624,0.579
1536,Zoetrope,In A Beautiful Place Out In The Country,Boards of Canada,2000-11-27,318880,31,0.801,0.971,0.649,0.81,0.0886,-16.399,0.0636,160.045,0.228
1537,Women of the World,Privilege,Ivor Cutler,1983,228266,15,0.392,0.995,0.061,0.000191,0.0749,-11.996,0.0519,74.33,0.036
1538,Love$ick - Four Tet Remix,Love$ick (Four Tet Remix),Mura Masa,2016-10-14,235693,0,0.615,0.126,0.916,0.12,0.369,-5.159,0.1,178.164,0.378
1539,Asante Kwa Wazazi,Sengula Nakupenda,Marehemu George Mukabi,2013-01-22,170919,10,0.911,0.911,0.504,0.0,0.116,-7.666,0.0679,116.393,0.903
1540,Welcome,Daxaar,Steve Reid Ensemble,2007-11-17,179026,0,0.502,0.941,0.302,0.0144,0.207,-11.859,0.0397,102.774,0.894
1541,Amelia,Hejira,Joni Mitchell,1976-11-01,361933,43,0.527,0.984,0.225,0.0254,0.0985,-10.378,0.0308,117.034,0.205
1542,Bouquet - Remastered 2006/Rudy Van Gelder Edition,Happenings,Bobby Hutcherson,2006-01-01,487866,24,0.399,0.963,0.0762,0.474,0.0855,-20.191,0.0429,98.293,0.11
1543,Cry to Me,Soul from the South,Betty Harris,2015-03-30,189691,7,0.545,0.745,0.229,0.0462,0.13,-14.626,0.0418,122.506,0.592
1544,Digital ' Tzunami,Quantum Jelly,Lorenzo Senni,2012-10-08,390500,8,0.724,0.0204,0.904,0.721,0.312,-12.666,0.0974,143.316,0.34
1545,Paean,Steam Days,Nathan Fake,2012-09-03,233760,0,0.541,0.0167,0.708,0.354,0.279,-6.644,0.0759,132.649,0.57
1546,Tasha,Heaven Is for Quitters,FaltyDL,2016-10-21,69875,7,0.076,0.00834,0.237,0.75,0.0837,-17.365,0.0369,74.507,0.104
1547,Funky Pulse,Funky Pulse,Lil Silva,2009-03-08,312558,4,0.503,4.04e-05,0.725,0.794,0.0815,-9.374,0.0939,193.105,0.54
1548,Kool FM - Champion Remix,Beautiful Rewind (Remixes),Four Tet,2016-10-28,251338,0,0.879,0.0278,0.629,0.0226,0.483,-7.255,0.151,127.023,0.429
1549,Sirens,Supa Dupa,Various Artists,2009-08-31,328000,0,0.797,9.36e-05,0.704,0.912,0.0368,-12.035,0.0567,130.001,0.955
1550,Rush,¯\_(ツ)_ / ¯,Starrah,2016-09-22,153808,0,0.803,0.571,0.498,0.000207,0.104,-5.895,0.0524,144.086,0.515
1551,Prayer,Wizards,JD Emmanuel,2015-07-14,270480,20,0.131,0.93,0.0451,0.895,0.0988,-22.649,0.0375,97.218,0.136
1552,A Love Supreme,World Galaxy,Alice Coltrane,1971-01-01,604213,0,0.29,0.109,0.414,0.704,0.13,-16.281,0.0368,103.994,0.219
1553,see on see,Oversteps,Autechre,2010-03-22,277280,14,0.22,0.489,0.322,0.28,0.112,-15.033,0.037,132.353,0.295
1554,Lotus Eater,Soundtrack to a Death,Mura Masa,2014-11-17,145655,0,0.571,0.736,0.373,0.458,0.141,-8.068,0.348,135.796,0.501
1555,Bulb in Zinc,In Drum Play,Pangaea,2016-10-14,324756,9,0.699,0.066,0.931,0.861,0.0756,-8.548,0.182,62.998,0.0913
1556,Gabryelle (Refix),Gabryelle (Refix),D-Malice,2009-03-20,291500,25,0.772,0.000157,0.803,0.809,0.151,-11.198,0.0597,125.97,0.147
1557,Drum Dance,Rye Lane Shuffle,Moses Boyd,2016-04-29,314193,11,0.664,0.0581,0.861,0.861,0.117,-12.113,0.0601,135.025,0.876
1558,Second Line March,Black Fire! New Spirits! Radical and Revolutionary Jazz in the USA 1957-82,Soul Jazz Records Presents,2014-10-27,101946,0,0.743,0.359,0.583,0.542,0.227,-14.382,0.0416,89.533,0.961
1559,Exchange Part 1,Duo Exchange,Rashied Ali,1999-01-01,813760,0,0.469,0.229,0.693,0.0984,0.345,-12.328,0.244,110.784,0.419
1560,Baby Blood,Matt Covington (Bonus Track Version) [Remastered],Matt Covington,2012-02-28,315186,3,0.788,0.0448,0.831,0.319,0.133,-11.423,0.0979,123.735,0.623
1561,Patience,Eccentric Soul: Omnibus,Various Artists,2012-10-31,279970,23,0.633,0.822,0.833,0.878,0.221,-7.841,0.0516,121.635,0.814
1562,Secret Friend [Full Length Version] - 2011 Remaster,McCartney II (Special Edition),Paul McCartney,1980-05-16,631080,0,0.668,0.00686,0.74,0.204,0.173,-9.888,0.0368,115.927,0.808
1563,Prison Song feat. Marcin Öz,Ghana Wadada,Soulphiction,2008-02-01,306956,0,0.844,0.00164,0.451,0.926,0.0656,-10.141,0.162,104.967,0.0606
1564,30003B,30003,Wax,2010,422164,0,0.841,9.77e-05,0.472,0.94,0.0751,-11.834,0.0982,129.041,0.054
1565,Dark Synthesis - Tyrell Remix,Dark Synthesis,Duplex,2016-10-03,354100,4,0.782,0.000876,0.759,0.953,0.128,-10.69,0.0831,127.014,0.0772
1566,Eyes Closed,Day To Day,Sarathy Korwar,2016-07-08,210653,6,0.403,0.962,0.33,0.652,0.111,-15.764,0.0752,145.836,0.0544
1567,Bliss,Turkish Women at the Bath,Pete La Roca,2009-08-07,301640,30,0.406,0.788,0.0958,0.935,0.0674,-25.809,0.103,82.887,0.345
1568,Heyr Himnasmiður,Saman,Hildur Guðnadóttir,2014-06-30,189080,0,0.189,0.986,0.0202,0.723,0.109,-23.986,0.0473,123.88,0.0369
1569,Flutter,Anti,Autechre,1994-09-03,597733,19,0.604,0.351,0.673,0.0772,0.191,-10.615,0.0627,150.05,0.384
1570,E5,Branches and Routes,Various Artists,2003,222466,0,0.727,0.378,0.375,0.103,0.583,-11.456,0.275,171.069,0.764
1571,The Boy Is Mine,Never Say Never,Brandy,1998-05-29,294786,66,0.704,0.539,0.707,0.00106,0.318,-6.537,0.0391,93.145,0.761
1572,So Sick,In My Own Words,Ne-Yo,2006-01-01,207186,58,0.572,0.254,0.572,0.0,0.191,-8.324,0.3,94.897,0.61
1573,Best Friend,Best Friend,Young Thug,2015-11-20,213000,60,0.959,0.0358,0.598,0.0,0.358,-5.534,0.0713,127.029,0.408
1574,Glide Away,Enter The Realm,Kid D,2008-11-03,235624,0,0.585,0.466,0.68,0.934,0.377,-8.213,0.0336,139.988,0.422
1575,The Anchor Song (Black Dog Mix),Venus As a Boy,Björk,1993-08-23,288573,0,0.489,0.949,0.187,0.0526,0.127,-16.476,0.0345,128.601,0.0379
1576,Message From The Nile,Extensions,McCoy Tyner,1970,742826,13,0.314,0.652,0.516,0.000499,0.107,-12.831,0.0453,79.877,0.336
1577,Friends And Neighbors,Liberation Music: Spiritual Jazz And The Art Of Protest,Various Artists,2013-03-25,257146,0,0.242,0.0128,0.791,0.0431,0.122,-10.503,0.0576,174.268,0.662
1578,Falling In Love With A Dream,Falling In Love With A Dream,Magnetic Touch,2005-05-24,260519,0,0.556,0.128,0.652,0.0193,0.398,-14.871,0.321,109.63,0.313
1579,"Don't Let My Rainbow Pass Me By - Club 12"" Mix",Sources - The P&P Records Soul/Disco Anthology Compiled by Bill Brewster,Bill Brewster,2015-08-21,279616,0,0.746,0.0034,0.666,0.724,0.0587,-9.878,0.0423,116.214,0.671
1580,Land Of Confusion - Confusion Mix,Land Of Confusion,Armando,2015-02-23,449419,0,0.909,0.0915,0.735,0.849,0.0589,-13.985,0.123,127.875,0.677
1581,Walk 4 Me - Original Mix,"Tronco Traxx, Vol. 1",Tronco Traxx,1995-03-13,558151,0,0.866,0.000221,0.535,0.417,0.216,-10.984,0.198,126.017,0.467
1582,Opposite People,Opposite People,Fela Kuti,1977,998280,0,0.676,0.103,0.901,0.0436,0.122,-5.161,0.168,118.088,0.903
1583,"Make It Fast, Make It Slow","Make It Fast, Make It Slow (Soundway Records)",Rob,2012-03-12,326010,36,0.701,0.649,0.724,0.475,0.0872,-11.062,0.321,94.063,0.309
1584,Fai Yen,"Sound of Siam, Vol. 1 - Leftfield Luk Thung, Jazz & Molam in Thailand 1964-1975 (Soundway Records)",Various Artists,2012,274946,24,0.672,0.811,0.179,0.0,0.178,-9.524,0.0436,102.072,0.33
1585,Ivana,Yugen,Koreless,2013-07-29,201927,0,0.0743,0.946,0.264,0.134,0.131,-8.141,0.0408,81.607,0.0348
1586,Peace On Earth,Infinity,John Coltrane,1972,512760,0,0.199,0.84,0.558,0.876,0.105,-8.7,0.0511,88.888,0.276
1587,Don,Don & Jon,Don Cherry,2016-01-29,130198,0,0.522,0.93,0.214,0.0699,0.332,-19.912,0.157,116.964,0.228
1588,Kernel,MDR 06,Marcel Dettmann,2009,296026,0,0.867,0.0101,0.643,0.797,0.0382,-14.196,0.247,127.947,0.952
1589,EQD#002A,Equalized #002,EQD,2008,503009,0,0.797,4.71e-05,0.548,0.935,0.102,-8.916,0.138,129.986,0.236
1590,Freeze Cycle,Thaw Cycle,Pearson Sound,2015-10-16,408406,11,0.797,0.0526,0.945,0.9,0.0653,-8.502,0.048,128.004,0.634
1591,Untitled 3,Branches and Routes,Various Artists,2003,380093,0,0.759,4.64e-05,0.917,0.355,0.151,-8.689,0.0644,135.978,0.18
1592,Modular Pursuits - Daphni Remix,Modular Pursuits Remixes,No Boundaries,2011-10-04,355500,0,0.717,0.0675,0.803,0.795,0.179,-8.667,0.0426,132.999,0.467
1593,Yermande (Kick and Bass Mix) [with Mbene Diatta Seck],Yermande,Mark Ernestus’ Ndagga Rhythm Force,2015-03-06,369911,0,0.585,0.0122,0.543,0.807,0.118,-16.594,0.106,149.254,0.887
1594,MMM Meets Tshetsha Boys,Shangaan Shake,Various Artists,2012-02-24,427053,0,0.791,7.59e-05,0.576,0.831,0.336,-12.324,0.0677,136.086,0.73
1595,Wangni to Itinigo,Greatest Hits of Mwalimu D.O. Misiani,Orchestre D.O.7 Shirati Jazz,1979-01-01,280461,0,0.716,0.279,0.49,0.00383,0.109,-15.482,0.12,133.687,0.726
1596,De i comahlee ah,Antiquity,Jackie McLean,1994,702400,13,0.55,0.118,0.779,0.00514,0.0752,-9.451,0.113,117.459,0.489
1597,Earth Blossom,Earth Blossom,The John Betsch Society,1974,203880,5,0.427,0.809,0.499,0.000422,0.101,-9.728,0.0655,111.477,0.131
1598,Orko,Early Output 1996-1998,Fridge,2009-03-24,522185,1,0.777,0.186,0.676,0.876,0.357,-13.693,0.0388,117.879,0.614
1599,If I Had Been Able - Fridge Remix,If I Had Been Able,The Dylan Group,1999,603000,0,0.961,0.713,0.242,0.82,0.109,-17.526,0.0752,124.003,0.694
1600,The Parakeet Beat,Fire Escape,Sunburned Hand Of The Man,2007-08-08,297213,0,0.71,0.0256,0.769,0.871,0.164,-8.623,0.0443,100.656,0.439
